"max_depth","eta","nrounds","subsample","colsample_bytree","lambda","alpha","R2_test1","R2_test2","R2_avg","selected"
9,0.05,100,0.6,0.6,2,0.5,0.433804585700731,0.528142991986422,0.480973788843577,0
9,0.1,100,0.6,0.6,2,0.5,0.488056029537117,0.499115641545864,0.49358583554149,0
9,0.3,100,0.6,0.6,2,0.5,0.469225159512213,0.467461195674543,0.468343177593378,0
3,0.01,100,0.8,0.6,2,0.5,-1.62217214405917,-2.55042355628903,-2.0862978501741,0
3,0.05,100,0.8,0.6,2,0.5,0.59879414541093,0.613964621295669,0.606379383353299,0
3,0.1,100,0.8,0.6,2,0.5,0.522596269817024,0.567035687554349,0.544815978685687,0
3,0.3,100,0.8,0.6,2,0.5,0.362968615990141,0.240201130966711,0.301584873478426,0
5,0.01,100,0.8,0.6,2,0.5,-1.65502949557316,-2.55170813798471,-2.10336881677894,0
5,0.05,100,0.8,0.6,2,0.5,0.520090816561978,0.629994780696481,0.575042798629229,0
5,0.1,100,0.8,0.6,2,0.5,0.544665507464098,0.552448091900738,0.548556799682418,0
5,0.3,100,0.8,0.6,2,0.5,0.568563452920525,0.609181678718459,0.588872565819492,0
7,0.01,100,0.8,0.6,2,0.5,-1.62579566298215,-2.59121818854976,-2.10850692576595,0
7,0.05,100,0.8,0.6,2,0.5,0.490418157762065,0.55895646843039,0.524687313096228,0
7,0.1,100,0.8,0.6,2,0.5,0.457898191892003,0.586828440630542,0.522363316261273,0
7,0.3,100,0.8,0.6,2,0.5,0.504021084835225,0.444030057544257,0.474025571189741,0
9,0.01,100,0.8,0.6,2,0.5,-1.67061008483347,-2.57708094020347,-2.12384551251847,0
9,0.1,100,0.8,0.6,2,0.5,0.499196193647563,0.559809932155594,0.529503062901578,0
9,0.3,100,0.8,0.6,2,0.5,0.486199745031717,0.506820669201467,0.496510207116592,0
3,0.01,100,1,0.6,2,0.5,-1.56257791926513,-2.48858515603436,-2.02558153764975,0
3,0.05,100,1,0.6,2,0.5,0.565545053854053,0.643989727408555,0.604767390631304,0
3,0.1,100,1,0.6,2,0.5,0.544599887728041,0.630268039918842,0.587433963823442,0
3,0.3,100,1,0.6,2,0.5,0.507834561207475,0.719120262564663,0.613477411886069,0
5,0.01,100,1,0.6,2,0.5,-1.62820534492243,-2.49914974233193,-2.06367754362718,0
5,0.05,100,1,0.6,2,0.5,0.527372668433157,0.646372818434285,0.586872743433721,0
5,0.1,100,1,0.6,2,0.5,0.54110937289671,0.629331513861433,0.585220443379072,0
5,0.3,100,1,0.6,2,0.5,0.569995191375942,0.598826646495308,0.584410918935625,0
7,0.01,100,1,0.6,2,0.5,-1.61298632905767,-2.47012546695028,-2.04155589800398,0
7,0.05,100,1,0.6,2,0.5,0.525592893957288,0.603869096151042,0.564730995054165,0
7,0.1,100,1,0.6,2,0.5,0.501168450064216,0.549060225405598,0.525114337734907,0
7,0.3,100,1,0.6,2,0.5,0.546877727374692,0.484193910193713,0.515535818784202,0
9,0.01,100,1,0.6,2,0.5,-1.60131441498467,-2.49501562600605,-2.04816502049536,0
9,0.05,100,1,0.6,2,0.5,0.509020930348553,0.6069849845149,0.558002957431726,0
9,0.1,100,1,0.6,2,0.5,0.501008401077323,0.560452604195928,0.530730502636625,0
9,0.3,100,1,0.6,2,0.5,0.349299053586392,0.422165728329347,0.385732390957869,0
3,0.01,100,0.6,0.8,2,0.5,-1.68273355323725,-2.69340532610554,-2.1880694396714,0
3,0.05,100,0.6,0.8,2,0.5,0.524459653010244,0.528330797835992,0.526395225423118,0
3,0.1,100,0.6,0.8,2,0.5,0.569159812058257,0.589877602870922,0.57951870746459,0
3,0.3,100,0.6,0.8,2,0.5,0.300641665416826,0.40764068343529,0.354141174426058,0
5,0.01,100,0.6,0.8,2,0.5,-1.71317108867171,-2.65961723305285,-2.18639416086228,0
5,0.05,100,0.6,0.8,2,0.5,0.569539315830788,0.589233030062933,0.57938617294686,0
5,0.1,100,0.6,0.8,2,0.5,0.491756143083925,0.599448384843351,0.545602263963638,0
5,0.3,100,0.6,0.8,2,0.5,0.52217269365198,0.43577511434457,0.478973903998275,0
7,0.01,100,0.6,0.8,2,0.5,-1.73058543711143,-2.72428503236566,-2.22743523473854,0
7,0.05,100,0.6,0.8,2,0.5,0.51800790893152,0.510920305686926,0.514464107309223,0
7,0.1,100,0.6,0.8,2,0.5,0.524898497946535,0.562755056541082,0.543826777243808,0
7,0.3,100,0.6,0.8,2,0.5,0.4284424742481,0.496403599546134,0.462423036897117,0
9,0.01,100,0.6,0.8,2,0.5,-1.71586699052028,-2.69225418354465,-2.20406058703247,0
9,0.05,100,0.6,0.8,2,0.5,0.539605441182151,0.537460709116442,0.538533075149297,0
9,0.1,100,0.6,0.8,2,0.5,0.546319829889479,0.530982007860914,0.538650918875197,0
9,0.3,100,0.6,0.8,2,0.5,0.406737430585915,0.416565551919278,0.411651491252597,0
3,0.05,100,0.8,0.8,2,0.5,0.574812481852884,0.632897268698434,0.603854875275659,0
3,0.1,100,0.8,0.8,2,0.5,0.573939911085792,0.614461988410086,0.594200949747939,0
3,0.3,100,0.8,0.8,2,0.5,0.614243506730162,0.67007363051941,0.642158568624786,0
5,0.01,100,0.8,0.8,2,0.5,-1.61615755158903,-2.55126922274659,-2.08371338716781,0
5,0.05,100,0.8,0.8,2,0.5,0.557981230933999,0.639540369959857,0.598760800446928,0
5,0.1,100,0.8,0.8,2,0.5,0.597063237407743,0.615096704990083,0.606079971198913,0
5,0.3,100,0.8,0.8,2,0.5,0.506247780684973,0.575620530505081,0.540934155595027,0
7,0.01,100,0.8,0.8,2,0.5,-1.62921034093398,-2.59904929213462,-2.1141298165343,0
7,0.05,100,0.8,0.8,2,0.5,0.516847726952039,0.607775134074809,0.562311430513424,0
7,0.1,100,0.8,0.8,2,0.5,0.540678647231769,0.577085272941673,0.558881960086721,0
7,0.3,100,0.8,0.8,2,0.5,0.475263561328567,0.532154190714215,0.503708876021391,0
9,0.01,100,0.8,0.8,2,0.5,-1.63445369751155,-2.60959788299935,-2.12202579025545,0
9,0.05,100,0.8,0.8,2,0.5,0.508355238523504,0.54315549360272,0.525755366063112,0
9,0.1,100,0.8,0.8,2,0.5,0.507541638237329,0.589923836654089,0.548732737445709,0
9,0.3,100,0.8,0.8,2,0.5,0.358295145929653,0.585468759768364,0.471881952849008,0
3,0.01,100,1,0.8,2,0.5,-1.52131500564147,-2.51731747117174,-2.0193162384066,0
3,0.05,100,1,0.8,2,0.5,0.554655527692707,0.664118062402714,0.609386795047711,0
3,0.1,100,1,0.8,2,0.5,0.58048314089268,0.631759186119861,0.60612116350627,0
3,0.3,100,1,0.8,2,0.5,0.537218692383271,0.662837915378398,0.600028303880835,0
5,0.01,100,1,0.8,2,0.5,-1.56904466481612,-2.50107543265495,-2.03506004873554,0
5,0.05,100,1,0.8,2,0.5,0.523916341664989,0.64337378637188,0.583645064018435,0
5,0.1,100,1,0.8,2,0.5,0.523250644266423,0.618543450846209,0.570897047556316,0
5,0.3,100,1,0.8,2,0.5,0.561956654870458,0.642892554912416,0.602424604891437,0
7,0.01,100,1,0.8,2,0.5,-1.56275836437835,-2.521168669828,-2.04196351710317,0
7,0.05,100,1,0.8,2,0.5,0.491635221114987,0.616031312592396,0.553833266853691,0
7,0.1,100,1,0.8,2,0.5,0.502849899937399,0.590022614791163,0.546436257364281,0
7,0.3,100,1,0.8,2,0.5,0.525904939548566,0.584141830807836,0.555023385178201,0
9,0.01,100,1,0.8,2,0.5,-1.58613175945393,-2.52059410951366,-2.05336293448379,0
9,0.05,100,1,0.8,2,0.5,0.506312989988956,0.591957456876573,0.549135223432764,0
9,0.1,100,1,0.8,2,0.5,0.463163523435349,0.578327159375384,0.520745341405366,0
9,0.3,100,1,0.8,2,0.5,0.466783850711933,0.484049834805692,0.475416842758812,0
3,0.01,100,0.6,1,2,0.5,-1.67571735114237,-2.681518412967,-2.17861788205469,0
3,0.05,100,0.6,1,2,0.5,0.535103837914336,0.596593070360031,0.565848454137184,0
3,0.1,100,0.6,1,2,0.5,0.509010930654009,0.580014999775339,0.544512965214674,0
3,0.3,100,0.6,1,2,0.5,0.468751504735916,0.408006359749523,0.43837893224272,0
5,0.01,100,0.6,1,2,0.5,-1.69869321845029,-2.71490543027868,-2.20679932436449,0
5,0.05,100,0.6,1,2,0.5,0.525443768582604,0.548937203288516,0.53719048593556,0
5,0.1,100,0.6,1,2,0.5,0.545431720747329,0.565962655476638,0.555697188111983,0
5,0.3,100,0.6,1,2,0.5,0.356451342776184,0.354945531500921,0.355698437138553,0
7,0.05,100,0.6,1,2,0.5,0.506988157719604,0.560592676987445,0.533790417353524,0
7,0.1,100,0.6,1,2,0.5,0.512611362059951,0.561537491098503,0.537074426579227,0
7,0.3,100,0.6,1,2,0.5,0.275024697168215,0.445032133505642,0.360028415336928,0
9,0.01,100,0.6,1,2,0.5,-1.70457138249162,-2.69114350620407,-2.19785744434785,0
9,0.05,100,0.6,1,2,0.5,0.503756319020265,0.536428239607775,0.52009227931402,0
9,0.1,100,0.6,1,2,0.5,0.476690602704977,0.554693428828439,0.515692015766708,0
9,0.3,100,0.6,1,2,0.5,0.454993431371957,0.196219723889061,0.325606577630509,0
3,0.05,100,0.8,1,2,0.5,0.616927931857591,0.649524369870625,0.633226150864108,0
3,0.1,100,0.8,1,2,0.5,0.583251488658282,0.621647578178784,0.602449533418533,0
3,0.3,100,0.8,1,2,0.5,0.563022331901643,0.588524170470635,0.575773251186139,0
5,0.01,100,0.8,1,2,0.5,-1.62187655273053,-2.55665043920818,-2.08926349596935,0
5,0.05,100,0.8,1,2,0.5,0.52679961935268,0.590279733666967,0.558539676509823,0
5,0.1,100,0.8,1,2,0.5,0.543769795099018,0.613796055079753,0.578782925089386,0
5,0.3,100,0.8,1,2,0.5,0.529013654702372,0.568515648495627,0.548764651598999,0
7,0.01,100,0.8,1,2,0.5,-1.62389523596344,-2.60862245239053,-2.11625884417699,0
7,0.05,100,0.8,1,2,0.5,0.546345862291154,0.605898688353215,0.576122275322184,0
7,0.1,100,0.8,1,2,0.5,0.587820476103434,0.579309012993792,0.583564744548613,0
7,0.3,100,0.8,1,2,0.5,0.422496329989863,0.45342604486231,0.437961187426087,0
9,0.01,100,0.8,1,2,0.5,-1.61827378827755,-2.58250835060408,-2.10039106944082,0
9,0.05,100,0.8,1,2,0.5,0.529137293495692,0.571057161601261,0.550097227548476,0
9,0.1,100,0.8,1,2,0.5,0.489378742171222,0.557261132196792,0.523319937184007,0
9,0.3,100,0.8,1,2,0.5,0.492206118854991,0.545772924673575,0.518989521764283,0
3,0.01,100,1,1,2,0.5,-1.5499882770487,-2.47984994390477,-2.01491911047674,0
3,0.05,100,1,1,2,0.5,0.525758342318731,0.661114314888781,0.593436328603756,0
3,0.1,100,1,1,2,0.5,0.540296697373064,0.644617653149541,0.592457175261302,0
3,0.3,100,1,1,2,0.5,0.549313724814665,0.634422179427799,0.591867952121232,0
5,0.01,100,1,1,2,0.5,-1.57879723059277,-2.47988204503806,-2.02933963781541,0
5,0.05,100,1,1,2,0.5,0.481114339667046,0.640712600179965,0.560913469923506,0
5,0.1,100,1,1,2,0.5,0.493021606119986,0.601507835556018,0.547264720838002,0
5,0.3,100,1,1,2,0.5,0.507164108758111,0.613403436987128,0.56028377287262,0
7,0.01,100,1,1,2,0.5,-1.58447415476148,-2.47340725130194,-2.02894070303171,0
7,0.05,100,1,1,2,0.5,0.482759637205067,0.607063333109152,0.54491148515711,0
7,0.1,100,1,1,2,0.5,0.479934211221747,0.563397265654894,0.52166573843832,0
7,0.3,100,1,1,2,0.5,0.545356056172903,0.516063198144422,0.530709627158662,0
9,0.01,100,1,1,2,0.5,-1.58734993345331,-2.4730193420053,-2.03018463772931,0
9,0.05,100,1,1,2,0.5,0.465610373302122,0.564244640702477,0.514927507002299,0
9,0.1,100,1,1,2,0.5,0.465752132280642,0.579038337831673,0.522395235056158,0
9,0.3,100,1,1,2,0.5,0.525967914036335,0.503881772752246,0.514924843394291,0
3,0.01,100,0.6,0.6,0,1,-1.4000276941661,-2.32363967766458,-1.86183368591534,0
3,0.05,100,0.6,0.6,0,1,0.580124306177032,0.629227162665059,0.604675734421045,0
3,0.1,100,0.6,0.6,0,1,0.509724335820456,0.556089646605062,0.532906991212759,0
3,0.3,100,0.6,0.6,0,1,0.490879662233608,0.472819237921714,0.481849450077661,0
5,0.05,100,0.6,0.6,0,1,0.593364835452415,0.612601905253825,0.60298337035312,0
5,0.1,100,0.6,0.6,0,1,0.585585567675143,0.592963122790618,0.589274345232881,0
5,0.3,100,0.6,0.6,0,1,0.525858515556044,0.566334792531247,0.546096654043645,0
7,0.01,100,0.6,0.6,0,1,-1.46239523886263,-2.41365932587099,-1.93802728236681,0
7,0.1,100,0.6,0.6,0,1,0.632502950868945,0.587908894365077,0.610205922617011,0
7,0.3,100,0.6,0.6,0,1,0.530102086144403,0.572747096475105,0.551424591309754,0
9,0.01,100,0.6,0.6,0,1,-1.41226148148384,-2.35278372044429,-1.88252260096406,0
9,0.05,100,0.6,0.6,0,1,0.573348292508096,0.597055876488155,0.585202084498126,0
9,0.1,100,0.6,0.6,0,1,0.625548552671496,0.626731527029273,0.626140039850385,0
9,0.3,100,0.6,0.6,0,1,0.556643629286871,0.493317550163625,0.524980589725248,0
3,0.05,100,0.8,0.6,0,1,0.623802056793929,0.63874991422378,0.631275985508854,0
3,0.1,100,0.8,0.6,0,1,0.625856533182151,0.614570641478402,0.620213587330277,0
3,0.3,100,0.8,0.6,0,1,0.493028403501486,0.436417979461249,0.464723191481368,0
5,0.01,100,0.8,0.6,0,1,-1.44991666429457,-2.37780189062258,-1.91385927745857,0
5,0.05,100,0.8,0.6,0,1,0.609804647142648,0.570012206936869,0.589908427039758,0
5,0.1,100,0.8,0.6,0,1,0.601627209618109,0.618837799549995,0.610232504584052,0
5,0.3,100,0.8,0.6,0,1,0.548856802170199,0.426695775134565,0.487776288652382,0
7,0.01,100,0.8,0.6,0,1,-1.42286881388624,-2.36354635552496,-1.8932075847056,0
7,0.05,100,0.8,0.6,0,1,0.606757011529501,0.575505483578906,0.591131247554203,0
7,0.1,100,0.8,0.6,0,1,0.647406540170631,0.573388942667292,0.610397741418961,0
7,0.3,100,0.8,0.6,0,1,0.607040634700927,0.536408904935429,0.571724769818178,0
9,0.01,100,0.8,0.6,0,1,-1.39724492795379,-2.3271584170438,-1.86220167249879,0
9,0.05,100,0.8,0.6,0,1,0.629826498945365,0.596058800772472,0.612942649858918,0
9,0.1,100,0.8,0.6,0,1,0.578561369826878,0.646170526308154,0.612365948067516,0
9,0.3,100,0.8,0.6,0,1,0.533571906527262,0.558449189421656,0.546010547974459,0
3,0.01,100,1,0.6,0,1,-1.43046520549447,-2.37146191813013,-1.9009635618123,0
3,0.05,100,1,0.6,0,1,0.608730658648696,0.601670195163768,0.605200426906232,0
3,0.1,100,1,0.6,0,1,0.631456475967866,0.611467146178811,0.621461811073339,0
3,0.3,100,1,0.6,0,1,0.640907044507112,0.53838401002039,0.589645527263751,0
5,0.01,100,1,0.6,0,1,-1.4114650328032,-2.41100250351107,-1.91123376815714,0
5,0.05,100,1,0.6,0,1,0.611920350463742,0.593497628018973,0.602708989241358,0
5,0.1,100,1,0.6,0,1,0.574832220424117,0.566469810940601,0.570651015682359,0
5,0.3,100,1,0.6,0,1,0.61894408062244,0.59852924997502,0.60873666529873,0
7,0.01,100,1,0.6,0,1,-1.38770693763856,-2.40352257708256,-1.89561475736056,0
7,0.05,100,1,0.6,0,1,0.641263601789021,0.587213855329005,0.614238728559013,0
7,0.1,100,1,0.6,0,1,0.612039464961306,0.603129578185376,0.607584521573341,0
7,0.3,100,1,0.6,0,1,0.632012772791281,0.581888696492593,0.606950734641937,0
9,0.01,100,1,0.6,0,1,-1.36412881859053,-2.40100925791566,-1.8825690382531,0
9,0.05,100,1,0.6,0,1,0.618869131185563,0.590192299980353,0.604530715582958,0
9,0.1,100,1,0.6,0,1,0.637517382986793,0.564878906717321,0.601198144852057,0
9,0.3,100,1,0.6,0,1,0.588307983677673,0.521106254988474,0.554707119333073,0
3,0.01,100,0.6,0.8,0,1,-1.39163946214019,-2.33234614677266,-1.86199280445643,0
3,0.05,100,0.6,0.8,0,1,0.653404528522083,0.613675954482419,0.633540241502251,0
3,0.1,100,0.6,0.8,0,1,0.617322884727678,0.669081397493106,0.643202141110392,0
3,0.3,100,0.6,0.8,0,1,0.512491654005092,0.538855775260841,0.525673714632967,0
5,0.01,100,0.6,0.8,0,1,-1.44430072414138,-2.35466361995244,-1.89948217204691,0
5,0.05,100,0.6,0.8,0,1,0.619280038793899,0.598637382489399,0.608958710641649,0
5,0.1,100,0.6,0.8,0,1,0.64479613222859,0.646117732466573,0.645456932347582,0
5,0.3,100,0.6,0.8,0,1,0.454035716097323,0.378580604542139,0.416308160319731,0
7,0.01,100,0.6,0.8,0,1,-1.41118200473352,-2.36502376895483,-1.88810288684418,0
7,0.05,100,0.6,0.8,0,1,0.583133953038212,0.583200125122474,0.583167039080343,0
7,0.1,100,0.6,0.8,0,1,0.614638069195874,0.622947310174984,0.618792689685429,0
7,0.3,100,0.6,0.8,0,1,0.565392707571033,0.465036424572036,0.515214566071534,0
9,0.05,100,0.6,0.8,0,1,0.623225438572544,0.642060969043485,0.632643203808014,0
9,0.1,100,0.6,0.8,0,1,0.570512445073633,0.584488093713247,0.57750026939344,0
9,0.3,100,0.6,0.8,0,1,0.438166533516994,0.462487282574665,0.450326908045829,0
3,0.01,100,0.8,0.8,0,1,-1.38461162164726,-2.32815314423764,-1.85638238294245,0
3,0.05,100,0.8,0.8,0,1,0.639652097126991,0.651566451949757,0.645609274538374,0
3,0.1,100,0.8,0.8,0,1,0.607842768464585,0.56735498526627,0.587598876865428,0
3,0.3,100,0.8,0.8,0,1,0.60266334957691,0.588571833255258,0.595617591416084,0
5,0.01,100,0.8,0.8,0,1,-1.37245850621929,-2.37421932043892,-1.87333891332911,0
5,0.05,100,0.8,0.8,0,1,0.658737226415698,0.602574087445309,0.630655656930504,0
5,0.1,100,0.8,0.8,0,1,0.624209118556232,0.625021116264722,0.624615117410477,0
5,0.3,100,0.8,0.8,0,1,0.510759486138606,0.511837759687524,0.511298622913065,0
7,0.01,100,0.8,0.8,0,1,-1.40120369327291,-2.32363895483098,-1.86242132405195,0
7,0.05,100,0.8,0.8,0,1,0.634938954105291,0.605967593992545,0.620453274048918,0
7,0.1,100,0.8,0.8,0,1,0.614645033456165,0.636559790246264,0.625602411851214,0
7,0.3,100,0.8,0.8,0,1,0.515115434864756,0.622848298454242,0.568981866659499,0
9,0.01,100,0.8,0.8,0,1,-1.37357843270883,-2.33957800268355,-1.85657821769619,0
9,0.05,100,0.8,0.8,0,1,0.649721291603781,0.61545935964433,0.632590325624056,0
9,0.1,100,0.8,0.8,0,1,0.647979398224313,0.631889354328165,0.639934376276239,0
9,0.3,100,0.8,0.8,0,1,0.570749749102468,0.48900695869781,0.529878353900139,0
3,0.01,100,1,0.8,0,1,-1.33348066591164,-2.37972614775365,-1.85660340683265,0
3,0.05,100,1,0.8,0,1,0.639419580648677,0.641148110638662,0.64028384564367,0
3,0.1,100,1,0.8,0,1,0.65876683464591,0.618459581480498,0.638613208063204,0
3,0.3,100,1,0.8,0,1,0.652558301250109,0.621290448531354,0.636924374890731,0
5,0.01,100,1,0.8,0,1,-1.35768951503316,-2.39601377607688,-1.87685164555502,0
5,0.05,100,1,0.8,0,1,0.642323932633061,0.576521769026972,0.609422850830016,0
5,0.1,100,1,0.8,0,1,0.619897921083282,0.574569842261593,0.597233881672438,0
5,0.3,100,1,0.8,0,1,0.643854177777833,0.594361885215189,0.619108031496511,0
7,0.05,100,1,0.8,0,1,0.644645816478421,0.531072240958917,0.587859028718669,0
7,0.1,100,1,0.8,0,1,0.619717308487188,0.540985273916219,0.580351291201704,0
7,0.3,100,1,0.8,0,1,0.652647872594824,0.617777977138096,0.63521292486646,0
9,0.01,100,1,0.8,0,1,-1.35696753917897,-2.40945118506015,-1.88320936211956,0
9,0.05,100,1,0.8,0,1,0.621132168236323,0.542711882364211,0.581922025300267,0
9,0.1,100,1,0.8,0,1,0.624313340494609,0.552462271119974,0.588387805807292,0
9,0.3,100,1,0.8,0,1,0.632777017561387,0.492048780320666,0.562412898941027,0
3,0.01,100,0.6,1,0,1,-1.40150202043948,-2.39036084383991,-1.89593143213969,0
3,0.05,100,0.6,1,0,1,0.599939020656668,0.635313924552578,0.617626472604623,0
3,0.1,100,0.6,1,0,1,0.633191839120804,0.654227730310471,0.643709784715637,0
3,0.3,100,0.6,1,0,1,0.639912068129203,0.611279379750219,0.625595723939711,0
5,0.01,100,0.6,1,0,1,-1.3855858872906,-2.37724631752341,-1.88141610240701,0
5,0.05,100,0.6,1,0,1,0.611178952124762,0.666941038504033,0.639059995314397,0
5,0.3,100,0.6,1,0,1,0.531617051049895,0.517738071724454,0.524677561387174,0
7,0.05,100,0.6,1,0,1,0.59304483807323,0.626113657347941,0.609579247710585,0
7,0.1,100,0.6,1,0,1,0.529868497224684,0.562912006663855,0.546390251944269,0
7,0.3,100,0.6,1,0,1,0.509004863138967,0.475328126479458,0.492166494809212,0
9,0.01,100,0.6,1,0,1,-1.40565651268469,-2.3444393253787,-1.8750479190317,0
9,0.05,100,0.6,1,0,1,0.604916338946182,0.612477689455349,0.608697014200765,0
9,0.1,100,0.6,1,0,1,0.572522211225563,0.623493665746509,0.598007938486036,0
9,0.3,100,0.6,1,0,1,0.476806994087459,0.607883809885772,0.542345401986616,0
3,0.01,100,0.8,1,0,1,-1.35940572742604,-2.35121156090621,-1.85530864416612,0
3,0.05,100,0.8,1,0,1,0.627210937829255,0.675283053541634,0.651246995685444,0
3,0.1,100,0.8,1,0,1,0.656000383570511,0.627110883610253,0.641555633590382,0
3,0.3,100,0.8,1,0,1,0.616070278034213,0.633944711238112,0.625007494636163,0
5,0.01,100,0.8,1,0,1,-1.35928500294276,-2.34801474670248,-1.85364987482262,0
5,0.05,100,0.8,1,0,1,0.633442125731672,0.61750719183837,0.625474658785021,0
5,0.1,100,0.8,1,0,1,0.648558934606308,0.64909236118729,0.648825647896799,0
5,0.3,100,0.8,1,0,1,0.675753596649526,0.572459804576732,0.624106700613129,0
7,0.01,100,0.8,1,0,1,-1.37554949139908,-2.39436644116233,-1.8849579662807,0
7,0.05,100,0.8,1,0,1,0.614653831769958,0.609421111687022,0.61203747172849,0
7,0.1,100,0.8,1,0,1,0.624742364343696,0.581878538575419,0.603310451459558,0
7,0.3,100,0.8,1,0,1,0.657273309693465,0.592161744832271,0.624717527262868,0
9,0.01,100,0.8,1,0,1,-1.3799199801509,-2.38012411960947,-1.88002204988019,0
9,0.05,100,0.8,1,0,1,0.643361109655855,0.631912380265136,0.637636744960496,0
9,0.1,100,0.8,1,0,1,0.621214032861173,0.617519450746503,0.619366741803838,0
9,0.3,100,0.8,1,0,1,0.649638150394195,0.562998970699252,0.606318560546723,0
3,0.01,100,1,1,0,1,-1.33363906189739,-2.35677880616641,-1.8452089340319,0
3,0.05,100,1,1,0,1,0.655462634641826,0.631488404939043,0.643475519790435,0
3,0.1,100,1,1,0,1,0.675213229466612,0.616273751459953,0.645743490463283,0
3,0.3,100,1,1,0,1,0.657982715478218,0.626637143058169,0.642309929268194,0
5,0.01,100,1,1,0,1,-1.35612014791839,-2.39901891623762,-1.87756953207801,0
5,0.05,100,1,1,0,1,0.65011613690854,0.560896500932368,0.605506318920454,0
5,0.1,100,1,1,0,1,0.656135098344753,0.53159933236393,0.593867215354342,0
5,0.3,100,1,1,0,1,0.665259271811789,0.496745314782535,0.581002293297162,0
7,0.01,100,1,1,0,1,-1.32688282414078,-2.42873799799929,-1.87781041107004,0
7,0.05,100,1,1,0,1,0.606359502578451,0.534575626035068,0.57046756430676,0
7,0.1,100,1,1,0,1,0.611644100636614,0.553248401332012,0.582446250984313,0
7,0.3,100,1,1,0,1,0.624282638394318,0.562090223838459,0.593186431116389,0
9,0.01,100,1,1,0,1,-1.31825870624469,-2.42579536402718,-1.87202703513593,0
9,0.05,100,1,1,0,1,0.618972948380792,0.55117998687273,0.585076467626761,0
9,0.1,100,1,1,0,1,0.614717282046288,0.557677126128053,0.58619720408717,0
9,0.3,100,1,1,0,1,0.595270677278153,0.540485042662924,0.567877859970539,0
3,0.01,100,0.6,0.6,0.5,1,-1.53079708378912,-2.50400900916776,-2.01740304647844,0
3,0.05,100,0.6,0.6,0.5,1,0.580327513452076,0.616171421364931,0.598249467408503,0
3,0.1,100,0.6,0.6,0.5,1,0.614625800430995,0.508320479652646,0.56147314004182,0
3,0.3,100,0.6,0.6,0.5,1,0.457270610661232,0.43008753746742,0.443679074064326,0
5,0.05,100,0.6,0.6,0.5,1,0.565345808794243,0.60971612050447,0.587530964649357,0
5,0.1,100,0.6,0.6,0.5,1,0.605865421022316,0.557782330920262,0.581823875971289,0
5,0.3,100,0.6,0.6,0.5,1,0.319756402158955,0.117096188403934,0.218426295281444,0
7,0.05,100,0.6,0.6,0.5,1,0.558760262751491,0.57990076524364,0.569330513997565,0
7,0.3,100,0.6,0.6,0.5,1,0.515544050651083,0.426077841013032,0.470810945832057,0
9,0.01,100,0.6,0.6,0.5,1,-1.53769447438187,-2.52485005842408,-2.03127226640297,0
9,0.05,100,0.6,0.6,0.5,1,0.575796371295789,0.623773197003449,0.599784784149619,0
9,0.1,100,0.6,0.6,0.5,1,0.581347946139465,0.567355149208981,0.574351547674223,0
9,0.3,100,0.6,0.6,0.5,1,0.599665892064287,0.495899795767204,0.547782843915746,0
3,0.01,100,0.8,0.6,0.5,1,-1.45811722358866,-2.40809013730069,-1.93310368044467,0
3,0.05,100,0.8,0.6,0.5,1,0.604281466579999,0.620704970405098,0.612493218492548,0
3,0.1,100,0.8,0.6,0.5,1,0.543033967077218,0.618711109926038,0.580872538501628,0
3,0.3,100,0.8,0.6,0.5,1,0.610512166880727,0.348150898716772,0.479331532798749,0
5,0.01,100,0.8,0.6,0.5,1,-1.51554384677473,-2.4631544370871,-1.98934914193092,0
5,0.05,100,0.8,0.6,0.5,1,0.627754802576389,0.604672256074275,0.616213529325332,0
